City_ID,City,Lat,Lng,Max Temp,Humidity,Pressure,Cloudiness,Wind Speed,Country,Date
292,panaba,21.2833,-88.2667,78.4,94.0,1005.0,100.0,12.39,MX,1718666526.0
293,karasu,41.071,30.7854,64.0,69.0,1016.0,0.0,3.22,TR,1718666527.0
294,kani keli,-12.9536,45.1033,79.86,76.0,1015.0,36.0,15.46,YT,1718666528.0
295,enshi,30.3,109.4833,70.16,95.0,1006.0,100.0,0.96,CN,1718666529.0
296,gitarama,-2.0744,29.7567,63.86,72.0,1016.0,100.0,1.99,RW,1718666530.0
297,luco dei marsi,41.957,13.4736,66.07,68.0,1020.0,0.0,0.27,IT,1718666532.0
298,magistral'nyy,56.1725,107.4458,53.26,80.0,1005.0,100.0,3.94,RU,1718666533.0
299,konarka,19.9,86.1167,85.15,79.0,1002.0,100.0,13.42,IN,1718666534.0
300,fortuna,40.5982,-124.1573,66.92,57.0,1018.0,0.0,13.8,US,1718666535.0
301,ghanzi,-21.5667,21.7833,55.65,40.0,1019.0,0.0,5.01,BW,1718666536.0
302,tofol,5.3248,163.0078,83.98,84.0,1010.0,75.0,8.05,FM,1718666537.0
303,port augusta,-32.5,137.7667,54.79,66.0,1018.0,100.0,5.91,AU,1718666363.0
304,behshahr,36.6923,53.5526,73.35,65.0,1013.0,6.0,3.2,IR,1718666540.0
305,hsinchu,24.8036,120.9686,84.85,79.0,1005.0,94.0,1.99,TW,1718666541.0
306,pappinissheri,11.95,75.35,78.62,89.0,1007.0,83.0,2.48,IN,1718666542.0
307,leiyang,26.4024,112.8591,74.97,99.0,1003.0,100.0,5.7,CN,1718666543.0
308,kapa'a,22.0752,-159.319,87.78,77.0,1020.0,75.0,17.27,US,1718666544.0
309,yuzhno-kurilsk,44.0306,145.8556,57.4,85.0,1005.0,100.0,6.91,RU,1718666545.0
310,masterton,-40.9597,175.6575,57.88,84.0,1017.0,80.0,4.47,NZ,1718666546.0
311,pelabuhanratu,-6.9875,106.5514,78.39,88.0,1011.0,29.0,1.28,ID,1718666548.0
312,gornozavodsk,58.3758,58.3211,51.4,83.0,1022.0,51.0,1.74,RU,1718666549.0
313,labasa,-16.4167,179.3833,83.64,72.0,1014.0,77.0,7.05,FJ,1718666550.0
314,damongo,,,,,,,,,
315,suva,-18.1416,178.4415,83.68,84.0,1014.0,75.0,4.61,FJ,1718666552.0
316,sihanoukville,10.6093,103.5296,78.75,89.0,1008.0,75.0,12.66,KH,1718666553.0
317,pacific grove,36.6177,-121.9166,75.15,58.0,1011.0,0.0,11.01,US,1718666554.0
318,cabinda,-5.55,12.2,73.08,94.0,1013.0,100.0,7.34,AO,1718666555.0
319,la'ie,21.6477,-157.9253,85.96,71.0,1018.0,79.0,10.0,US,1718666557.0
320,espargos,,,,,,,,,
321,coronel suarez,-37.4547,-61.9334,50.11,69.0,1008.0,100.0,7.74,AR,1718666559.0
322,champerico,14.3,-91.9167,81.14,94.0,1007.0,100.0,10.31,GT,1718666560.0
323,taoudenni,22.6783,-3.9836,98.55,21.0,1009.0,57.0,8.48,ML,1718666561.0
324,bandarbeyla,9.4942,50.8122,77.88,82.0,1006.0,97.0,24.87,SO,1718666562.0
325,asosa,10.0667,34.5333,63.72,86.0,1013.0,100.0,3.18,ET,1718666563.0
326,belyy yar,53.6039,91.3903,66.09,88.0,1003.0,0.0,2.24,RU,1718666565.0
327,krasnapollye,53.3337,31.4014,60.91,98.0,1010.0,86.0,8.28,BY,1718666566.0
328,georgetown,5.4112,100.3354,80.53,83.0,1008.0,40.0,3.44,MY,1718666418.0
329,arafat,21.3594,39.9664,93.22,31.0,1002.0,0.0,3.38,SA,1718666568.0
330,lata,40.1629,-8.3327,64.08,96.0,1011.0,100.0,6.08,PT,1718666569.0
331,puerto baquerizo moreno,-0.9,-89.6,71.96,84.0,1011.0,78.0,7.99,EC,1718666532.0
332,sabang,5.8933,95.3214,84.67,72.0,1009.0,99.0,14.45,ID,1718666571.0
333,usinsk,65.9939,57.5281,41.07,65.0,1024.0,8.0,7.07,RU,1718666572.0
334,kotabumi,-4.8333,104.9,73.56,95.0,1011.0,23.0,3.78,ID,1718666573.0
335,auki,-8.7676,160.7034,83.41,76.0,1012.0,57.0,1.95,SB,1718666575.0
336,queenstown,-31.8976,26.8753,54.7,50.0,1014.0,16.0,11.99,ZA,1718666410.0
337,oeiras,-7.0253,-42.1311,84.72,37.0,1011.0,84.0,4.99,BR,1718666577.0
338,sandpoint,48.2766,-116.5533,64.69,42.0,1010.0,0.0,4.61,US,1718666578.0
339,bodo,67.28,14.405,62.78,68.0,1009.0,20.0,11.5,NO,1718666579.0
340,kruisfontein,-34.0033,24.7314,58.89,75.0,1011.0,30.0,11.01,ZA,1718666580.0
341,pacocha,-17.5833,-71.3333,62.37,88.0,1015.0,56.0,5.01,PE,1718666581.0
342,newman,37.3138,-121.0208,83.01,5.0,1007.0,4.0,20.67,US,1718666582.0
343,gadzhiyevo,69.2551,33.3362,57.07,81.0,1018.0,100.0,3.56,RU,1718666584.0
344,belokurikha,51.9959,84.9896,62.2,94.0,1006.0,100.0,5.79,RU,1718666585.0
345,gereida,11.2811,25.1414,81.09,61.0,1009.0,64.0,14.58,SD,1718666586.0
346,lautoka,-17.6167,177.4667,85.86,70.0,1014.0,40.0,9.22,FJ,1718666587.0
347,hanceville,34.0607,-86.7675,91.54,61.0,1016.0,99.0,5.06,US,1718666588.0
348,iwaki,37.05,140.8833,68.77,98.0,1008.0,100.0,3.51,JP,1718666589.0
349,kungalv,57.871,11.9805,57.18,89.0,1009.0,7.0,4.14,SE,1718666590.0
350,las palmas,28.4204,-14.0131,66.99,68.0,1017.0,100.0,18.41,ES,1718666591.0
351,sitka,57.0531,-135.33,57.09,67.0,1018.0,100.0,11.5,US,1718666593.0
352,lihue,21.9789,-159.3672,87.04,71.0,1020.0,75.0,17.27,US,1718666594.0
353,padang,-0.9492,100.3543,77.05,87.0,1011.0,67.0,4.83,ID,1718666595.0
354,isafjordur,66.0755,-23.124,40.51,87.0,1020.0,96.0,6.62,IS,1718666596.0
355,baise city,23.8997,106.6133,77.34,97.0,1002.0,100.0,0.89,CN,1718666597.0
356,dolinsk,47.35,142.8,57.79,88.0,999.0,99.0,9.37,RU,1718666598.0
357,madang,-5.2246,145.7966,80.92,78.0,1012.0,97.0,2.13,PG,1718666600.0
358,coquimbo,-29.9533,-71.3436,55.13,71.0,992.0,0.0,5.75,CL,1718666579.0
359,lensk,60.7253,114.9278,54.12,59.0,1009.0,72.0,0.36,RU,1718666602.0
360,san luis de la loma,17.2706,-100.8939,85.3,69.0,1005.0,100.0,11.25,MX,1718666603.0
361,greytown,-29.0642,30.5928,50.77,46.0,1017.0,4.0,3.56,ZA,1718666604.0
362,ondjiva,-17.0667,15.7333,53.26,25.0,1018.0,0.0,5.68,AO,1718666605.0
363,novokazalinsk,,,,,,,,,
364,kargasok,59.0556,80.8572,58.78,96.0,1000.0,91.0,2.68,RU,1718666607.0
365,chemolgan,43.1897,76.5292,65.86,46.0,1011.0,87.0,7.18,KZ,1718666609.0
366,yanchep,-31.55,115.6833,53.22,80.0,1022.0,27.0,0.98,AU,1718666610.0
367,nogliki,51.8333,143.1667,42.24,99.0,1000.0,100.0,8.01,RU,1718666611.0
368,ust'-barguzin,53.45,108.9833,52.68,92.0,1003.0,95.0,2.15,RU,1718666612.0
369,nyamira,-0.6318,34.6443,61.11,89.0,1015.0,100.0,3.36,KE,1718666613.0
370,bac lieu,9.285,105.7244,81.52,80.0,1008.0,21.0,7.87,VN,1718666614.0
371,hammerfest,70.6634,23.6821,63.05,67.0,1013.0,0.0,2.3,NO,1718666615.0
372,korla,41.7597,86.1469,78.35,25.0,1004.0,100.0,15.1,CN,1718666616.0
373,caister-on-sea,52.6481,1.7265,57.97,87.0,1013.0,77.0,6.71,GB,1718666618.0
374,nahiyat ash shinafiyah,31.5874,44.6602,100.45,11.0,1002.0,0.0,6.64,IQ,1718666619.0
375,oranjemund,-28.55,16.4333,58.24,88.0,1019.0,41.0,6.2,,1718666620.0
376,amarante do maranhao,-5.5667,-46.7422,78.33,52.0,1011.0,21.0,2.66,BR,1718666621.0
377,nyaunglebin,17.95,96.7333,75.85,98.0,1007.0,100.0,4.65,MM,1718666622.0
378,nili,33.7218,66.1302,63.77,41.0,1010.0,7.0,7.36,AF,1718666623.0
379,zouerate,22.7187,-12.4521,92.48,15.0,1011.0,0.0,14.61,MR,1718666624.0
380,genhe,50.7833,121.5167,53.58,70.0,1004.0,100.0,1.25,CN,1718666625.0
381,chinnamanur,9.8333,77.3833,76.05,86.0,1009.0,100.0,8.05,IN,1718666627.0
382,nuuk,64.1835,-51.7216,39.81,81.0,1005.0,100.0,27.63,GL,1718666628.0
383,qaqortoq,60.7167,-46.0333,35.58,98.0,1015.0,100.0,3.96,GL,1718666629.0
384,namibe,-15.1961,12.1522,64.31,78.0,1015.0,0.0,7.78,AO,1718666630.0
385,puerto lempira,15.2667,-83.7667,80.74,78.0,1007.0,75.0,5.75,HN,1718666631.0
386,isle of lewis,,,,,,,,,
387,puerto deseado,-47.7503,-65.8938,41.83,94.0,994.0,100.0,5.55,AR,1718666633.0
388,teknaf,20.8624,92.3058,81.05,88.0,1004.0,91.0,8.81,BD,1718666634.0
389,waingapu,-9.6567,120.2641,75.34,80.0,1013.0,40.0,11.34,ID,1718666635.0
390,olovyannaya,50.95,115.5667,65.03,50.0,999.0,89.0,2.46,RU,1718666637.0
391,coroata,-4.13,-44.1242,78.76,56.0,1011.0,9.0,3.0,BR,1718666638.0
392,richards bay,-28.783,32.0377,66.24,66.0,1016.0,60.0,16.62,ZA,1718666639.0
393,nola,40.922,14.5329,77.16,89.0,1018.0,0.0,0.87,IT,1718666640.0
394,yungay,-9.1383,-77.7436,61.23,75.0,1016.0,90.0,4.41,PE,1718666641.0
395,isla mujeres,21.2311,-86.731,82.45,89.0,1006.0,100.0,24.18,MX,1718666642.0
396,calca,-13.3333,-71.95,63.75,75.0,1015.0,97.0,5.17,PE,1718666643.0
397,poa,-23.5281,-46.3447,75.49,68.0,1018.0,0.0,2.3,BR,1718666645.0
398,tralee,52.2704,-9.7026,54.05,94.0,1018.0,93.0,3.36,IE,1718666646.0
399,crane,31.3974,-102.3501,99.66,24.0,999.0,0.0,29.08,US,1718666647.0
400,chonchi,-42.6128,-73.8092,45.61,83.0,1000.0,100.0,8.99,CL,1718666648.0
401,bima,-8.4667,118.7167,71.73,94.0,1013.0,0.0,3.51,ID,1718666649.0
402,sorong,-0.8833,131.25,77.79,91.0,1011.0,51.0,11.83,ID,1718666650.0
403,peterhead,57.5058,-1.7981,52.2,94.0,1011.0,8.0,12.28,GB,1718666651.0
404,ahau,,,,,,,,,
405,daru,-9.0763,143.2092,76.93,74.0,1014.0,24.0,12.59,PG,1718666654.0
406,martuk,50.7475,56.5056,71.49,63.0,1016.0,46.0,8.5,KZ,1718666412.0
407,mariehamn,60.0973,19.9348,54.82,100.0,1011.0,0.0,4.61,AX,1718666656.0
408,sandnessjoen,66.0217,12.6316,59.52,69.0,1007.0,87.0,10.38,NO,1718666657.0
409,kone,-21.0595,164.8658,73.17,67.0,1015.0,41.0,4.85,NC,1718666658.0
410,vorgashor,67.5833,63.95,31.77,80.0,1021.0,13.0,10.02,RU,1718666659.0
411,plastun,44.7561,136.2939,62.83,63.0,1001.0,26.0,7.27,RU,1718666660.0
412,lodwar,3.1191,35.5973,85.53,38.0,1009.0,99.0,9.42,KE,1718666661.0
413,constantia,44.1833,28.65,66.88,77.0,1016.0,8.0,11.79,RO,1718666382.0
414,felipe carrillo puerto,19.5833,-88.05,76.95,98.0,1004.0,100.0,6.67,MX,1718666442.0
415,zhangjiakou shi xuanhua qu,40.6103,115.0447,77.76,34.0,1004.0,99.0,1.86,CN,1718666665.0
416,kilkeel,54.062,-6.0031,53.94,89.0,1016.0,65.0,8.23,GB,1718666666.0
417,puerto gaitan,4.3133,-72.0816,79.61,80.0,1009.0,75.0,4.74,CO,1718666367.0
418,mili,6.0815,171.735,82.89,76.0,1011.0,82.0,10.18,MH,1718666668.0
419,manga,11.6636,-1.0731,81.05,65.0,1013.0,14.0,4.68,BF,1718666669.0
420,cairns city,,,,,,,,,
421,praia,14.9215,-23.5087,75.74,73.0,1013.0,20.0,13.8,CV,1718666430.0
422,perryton,36.4,-100.8027,91.2,46.0,998.0,0.0,29.15,US,1718666673.0
423,shohimardon,39.9839,71.8028,61.57,58.0,1016.0,83.0,3.24,UZ,1718666674.0
424,leava,-14.3,-178.1667,82.35,83.0,1013.0,39.0,14.36,WF,1718666675.0
425,tocopilla,-22.092,-70.1979,63.63,83.0,1016.0,14.0,10.51,CL,1718666676.0
426,fukuecho,32.6881,128.8419,71.96,83.0,1006.0,20.0,12.66,JP,1718666677.0
427,black point,-34.6187,137.8972,54.12,85.0,1018.0,100.0,9.04,AU,1718666678.0
428,imbituba,-28.24,-48.6703,71.85,98.0,1013.0,100.0,4.59,BR,1718666679.0
429,fisterra,42.9049,-9.2629,62.02,95.0,1009.0,43.0,10.49,ES,1718666681.0
430,semey,50.4111,80.2275,69.26,79.0,1007.0,21.0,6.15,KZ,1718666682.0
431,baiti,13.745,-14.7482,87.66,46.0,1010.0,88.0,11.16,SN,1718666683.0
432,thinadhoo,0.5333,72.9333,83.28,73.0,1009.0,29.0,7.14,MV,1718666471.0
433,alotau,,,,,,,,,
434,miles city,46.4083,-105.8406,70.77,43.0,998.0,0.0,18.41,US,1718666686.0
435,oborniki,52.6474,16.8141,65.16,87.0,1014.0,31.0,6.11,PL,1718666687.0
436,hampton bays,40.869,-72.5176,74.37,78.0,1022.0,0.0,10.36,US,1718666688.0
437,naryn,41.4287,75.9911,54.54,73.0,1016.0,99.0,0.47,KG,1718666690.0
438,kerikeri,-35.2268,173.9474,60.91,96.0,1011.0,39.0,1.99,NZ,1718666691.0
439,veinticinco de mayo,-35.4323,-60.1727,55.98,80.0,1012.0,31.0,1.99,AR,1718666398.0
440,dili,-8.5586,125.5736,74.3,44.0,1014.0,100.0,6.02,TL,1718666615.0
441,ankang,32.68,109.0172,73.22,75.0,1005.0,96.0,1.32,CN,1718666694.0
442,fort wellington,6.4,-57.6,77.61,87.0,1011.0,99.0,3.8,GY,1718666695.0
443,luorong,24.4058,109.6086,75.29,99.0,1002.0,100.0,5.84,CN,1718666696.0
444,yung shue wan,22.2333,114.1167,85.75,84.0,1006.0,95.0,3.0,HK,1718666697.0
445,carlsbad,33.1581,-117.3506,79.97,70.0,1007.0,100.0,8.05,US,1718666535.0
446,steinkjer,64.193,11.3851,53.51,78.0,1008.0,100.0,1.66,NO,1718666700.0
447,vernon,50.2581,-119.2691,62.13,69.0,1011.0,99.0,13.0,CA,1718666701.0
448,brandon,27.9378,-82.2859,90.14,66.0,1014.0,75.0,18.41,US,1718666702.0
449,weno,7.4515,151.8468,83.68,81.0,1010.0,97.0,19.26,FM,1718666703.0
450,flying fish cove,-10.4217,105.6791,78.48,83.0,1013.0,75.0,10.36,CX,1718666704.0
451,zeya,53.75,127.2667,57.83,56.0,1004.0,100.0,2.24,RU,1718666706.0
452,siwa oasis,29.2041,25.5195,84.31,34.0,1012.0,0.0,10.09,EG,1718666707.0
453,tidjikja,18.5564,-11.4271,95.59,25.0,1010.0,46.0,9.28,MR,1718666708.0
454,victoria,22.2855,114.1577,86.38,84.0,1006.0,97.0,10.0,HK,1718666557.0
455,manadhoo,5.7667,73.3833,83.8,76.0,1008.0,19.0,15.97,MV,1718666710.0
456,sarangani,5.4033,125.4636,80.64,81.0,1010.0,100.0,2.46,PH,1718666711.0
457,glace bay,46.1969,-59.957,68.86,52.0,1020.0,75.0,6.91,CA,1718666712.0
458,vuktyl,63.8567,57.3094,48.58,77.0,1023.0,3.0,2.82,RU,1718666713.0
459,bikin,46.8161,134.26,51.53,81.0,1005.0,95.0,2.3,RU,1718666715.0
460,nadym,65.5333,72.5167,41.36,74.0,1014.0,47.0,17.09,RU,1718666716.0
461,kristiansund,63.1115,7.732,53.65,82.0,1008.0,20.0,3.44,NO,1718666717.0
462,vilhena,-12.7406,-60.1458,73.62,68.0,1013.0,0.0,8.05,BR,1718666718.0
463,golaghat,26.5167,93.9667,76.84,98.0,1001.0,97.0,1.79,IN,1718666719.0
464,wurtulla,-26.7568,153.1256,63.05,64.0,1011.0,17.0,3.0,AU,1718666720.0
465,fort st. john,56.2499,-120.8529,60.69,29.0,1012.0,75.0,12.66,CA,1718666721.0
466,tual,-5.6667,132.75,78.8,75.0,1012.0,85.0,21.41,ID,1718666723.0
467,egersund,58.4513,5.9997,53.1,94.0,1008.0,63.0,6.98,NO,1718666548.0
468,onega,63.9061,38.1404,58.87,64.0,1018.0,82.0,10.16,RU,1718666725.0
469,lethem,3.3803,-59.7968,78.44,83.0,1010.0,35.0,5.53,GY,1718666726.0
470,axim,4.8699,-2.2405,78.6,82.0,1013.0,75.0,10.04,GH,1718666727.0
471,fuglafjordur,62.244,-6.814,45.07,93.0,1016.0,100.0,25.01,FO,1718666728.0
472,bhamo,24.2667,97.2333,74.86,99.0,1003.0,100.0,1.03,MM,1718666729.0
473,las lomitas,-24.7096,-60.593,65.39,96.0,1008.0,99.0,3.83,AR,1718666731.0
474,bikenibeu village,1.3673,173.1241,83.35,75.0,1010.0,49.0,10.4,KI,1718666732.0
475,jiexiu,37.0244,111.9125,78.17,43.0,1005.0,100.0,3.31,CN,1718666733.0
476,solikamsk,59.6196,56.7729,52.39,83.0,1023.0,15.0,3.29,RU,1718666734.0
477,isangel,-19.55,169.2667,78.91,83.0,1014.0,75.0,0.0,VU,1718666568.0
478,at-bashi,41.1702,75.8106,56.59,75.0,1017.0,100.0,1.12,KG,1718666736.0
479,arraial do cabo,-22.9661,-42.0278,71.56,78.0,1015.0,20.0,8.05,BR,1718666737.0
480,'ohonua,,,,,,,,,
481,vorkuta,67.5,64.0,32.41,78.0,1021.0,13.0,10.11,RU,1718666740.0
482,peace river,56.2501,-117.286,59.31,33.0,1010.0,75.0,12.66,CA,1718666741.0
483,metkovic,43.0542,17.6483,64.87,68.0,1017.0,0.0,3.71,HR,1718666742.0
484,okhotsk,59.3833,143.3,44.94,94.0,1013.0,100.0,19.24,RU,1718666743.0
485,reguengos de monsaraz,38.4253,-7.5349,64.04,81.0,1013.0,100.0,7.31,PT,1718666744.0
486,ashburton,-37.8626,145.0794,46.76,85.0,1019.0,17.0,1.01,AU,1718666745.0
487,matonga,-2.3833,34.0833,63.93,81.0,1015.0,22.0,1.79,TZ,1718666746.0
488,djenne,13.9061,-4.5533,90.03,44.0,1011.0,85.0,12.17,ML,1718666747.0
489,lelystad,52.5083,5.475,59.09,85.0,1014.0,100.0,1.01,NL,1718666462.0
490,bani,18.2833,-70.3333,83.86,72.0,1012.0,100.0,2.64,DO,1718666750.0
491,nagqu,31.5,92.0,39.83,92.0,1009.0,15.0,3.38,CN,1718666751.0
492,ryotsu-minato,38.0833,138.4333,68.36,75.0,1007.0,100.0,11.23,JP,1718666752.0
493,cidreira,-30.1811,-50.2056,63.64,94.0,1013.0,100.0,6.42,BR,1718666753.0
494,sirte,31.2089,16.5887,76.44,64.0,1014.0,8.0,13.96,LY,1718666754.0
495,nikolayevsk-on-amure,53.1406,140.73,43.0,98.0,1002.0,100.0,3.85,RU,1718666755.0
496,villa maria grande,-31.6656,-59.9018,59.77,88.0,1009.0,100.0,6.78,AR,1718666756.0
497,floresta,-8.6011,-38.5686,75.15,69.0,1014.0,16.0,13.56,BR,1718666757.0
498,sake,-1.5736,29.045,60.4,93.0,1018.0,42.0,1.97,CD,1718666759.0
499,narasannapeta,18.4167,84.05,80.96,80.0,1002.0,88.0,5.77,IN,1718666760.0
500,calvinia,-31.4707,19.776,50.52,90.0,1017.0,99.0,15.75,ZA,1718666761.0
501,novoishimskiy,53.1981,66.7694,60.31,91.0,1018.0,6.0,9.24,KZ,1718666762.0
502,badagry,6.4167,2.8833,78.82,86.0,1012.0,77.0,7.96,NG,1718666763.0
503,tukrah,32.5341,20.5791,75.74,59.0,1015.0,0.0,8.86,LY,1718666764.0
504,paranaiba,-19.6772,-51.1908,71.02,35.0,1012.0,2.0,6.8,BR,1718666765.0
505,kailua-kona,19.6406,-155.9956,82.36,84.0,1019.0,75.0,9.22,US,1718666766.0
506,guadalupe y calvo,26.1,-106.9667,79.56,29.0,1008.0,1.0,13.27,MX,1718666471.0
507,harstad,68.799,16.5293,63.25,72.0,1009.0,97.0,7.0,NO,1718666769.0
508,alpine,32.835,-116.7664,77.58,59.0,1009.0,0.0,6.91,US,1718666605.0
509,mendi,-6.1761,143.6513,61.97,75.0,1016.0,32.0,1.21,PG,1718666771.0
510,ulan bator,47.9077,106.8832,62.73,55.0,1004.0,40.0,2.24,MN,1718666772.0
511,cargados carajos,,,,,,,,,
512,xiuyan,40.2928,123.2744,70.05,76.0,1004.0,45.0,4.47,CN,1718666774.0
513,garachico,28.7781,-17.7646,68.11,64.0,1019.0,100.0,14.97,ES,1718666775.0
514,papao,-17.75,-149.55,82.08,83.0,1014.0,22.0,11.63,PF,1718666777.0
515,eyl,7.9803,49.8164,80.55,69.0,1008.0,77.0,20.15,SO,1718666778.0
516,cerkes,40.8116,32.8936,56.14,76.0,1018.0,0.0,0.38,TR,1718666779.0
517,tarazona de la mancha,39.2123,-1.9491,70.09,53.0,1011.0,43.0,10.16,ES,1718666780.0
518,opuwo,-18.0607,13.84,54.63,28.0,1018.0,0.0,3.67,,1718666781.0
519,abeche,13.8292,20.8324,84.61,43.0,1009.0,92.0,10.49,TD,1718666782.0
520,nkurenkuru,,,,,,,,,
521,jiuquan,39.7432,98.5174,65.98,49.0,1005.0,58.0,2.33,CN,1718666784.0
522,staritsa,56.5075,34.9354,64.38,99.0,1006.0,100.0,5.55,RU,1718666786.0
523,kenai,60.5544,-151.2583,53.69,85.0,1019.0,100.0,13.8,US,1718666787.0
524,massawa,15.6097,39.45,89.31,50.0,1002.0,48.0,3.33,ER,1718666788.0
525,nova sintra,14.8667,-24.7167,74.1,81.0,1013.0,34.0,19.66,CV,1718666789.0
526,mukah,,,,,,,,,
527,port-gentil,-0.7193,8.7815,76.96,83.0,1012.0,20.0,9.22,GA,1718666791.0
528,as suwayq,23.8494,57.4386,92.61,42.0,999.0,3.0,8.43,OM,1718666792.0
529,jabor,5.921,169.6434,82.58,78.0,1011.0,24.0,10.74,MH,1718666793.0
530,sigayevo,56.4216,53.7757,59.77,78.0,1019.0,100.0,6.93,RU,1718666795.0
531,el calafate,-50.3408,-72.2768,25.43,86.0,1008.0,100.0,3.09,AR,1718666796.0
532,niquelandia,-14.4739,-48.4597,67.84,39.0,1014.0,0.0,2.68,BR,1718666797.0
533,formosa do rio preto,-11.0483,-45.1931,70.41,38.0,1014.0,0.0,3.29,BR,1718666798.0
534,chalastra,40.6286,22.7328,80.71,54.0,1015.0,37.0,1.74,GR,1718666799.0
535,bushland beach,,,,,,,,,
536,coahuayana de hidalgo,18.7,-103.6583,83.17,70.0,1006.0,55.0,6.67,MX,1718666801.0
537,coxim,-18.5067,-54.76,76.78,30.0,1010.0,2.0,3.27,BR,1718666802.0
538,manatutu,,,,,,,,,
539,lerwick,60.1545,-1.1494,51.8,90.0,1009.0,98.0,11.07,GB,1718666805.0
540,kagizman,40.1567,43.1342,64.67,70.0,1017.0,0.0,4.88,TR,1718666806.0
541,acarau,-2.8856,-40.12,77.32,84.0,1012.0,45.0,10.49,BR,1718666807.0
542,felidhoo,,,,,,,,,
543,azhikkal,11.9,75.3667,79.09,87.0,1007.0,86.0,2.73,IN,1718666809.0
544,kamphaeng phet,16.25,99.5,82.17,69.0,1006.0,100.0,1.9,TH,1718666810.0
545,luwuk,-0.9516,122.7875,73.33,90.0,1013.0,62.0,5.57,ID,1718666812.0
546,caala,-12.8525,15.5606,49.24,31.0,1020.0,22.0,2.46,AO,1718666813.0
547,inarajan village,13.2736,144.7484,86.4,84.0,1012.0,99.0,15.5,GU,1718666814.0
548,ad dabbah,18.05,30.95,90.45,37.0,1005.0,98.0,18.21,SD,1718666711.0
549,bambui,-20.0064,-45.9769,62.26,51.0,1017.0,2.0,3.31,BR,1718666816.0
550,piti village,13.4626,144.6933,86.31,81.0,1013.0,40.0,16.11,GU,1718666817.0
551,moapa valley,36.5805,-114.4703,102.67,7.0,993.0,4.0,23.94,US,1718666818.0
552,gutao,37.2025,112.1781,77.4,37.0,1005.0,80.0,1.95,CN,1718666819.0
553,dawson creek,55.7666,-120.2362,60.44,29.0,1011.0,20.0,12.66,CA,1718666821.0
554,tejen,37.3834,60.5054,86.32,22.0,1008.0,24.0,8.66,TM,1718666822.0
555,rio grande,-32.035,-52.0986,60.94,92.0,1014.0,100.0,12.12,BR,1718666823.0
556,inekar,,,,,,,,,
557,skagen,57.7209,10.5839,55.15,86.0,1010.0,36.0,11.32,DK,1718666825.0
558,paita,-5.0892,-81.1144,68.0,74.0,1010.0,0.0,20.56,PE,1718666826.0
559,nova vicosa,-17.8919,-39.3719,73.36,84.0,1018.0,0.0,5.26,BR,1718666827.0
560,chernyshevskiy,63.0128,112.4714,47.84,82.0,1009.0,89.0,9.17,RU,1718666828.0
561,kalmunai,7.4167,81.8167,79.83,83.0,1007.0,26.0,4.92,LK,1718666830.0
562,takayama,36.1333,137.25,59.59,99.0,1007.0,100.0,3.33,JP,1718666831.0
563,guozhen,34.3659,107.359,75.09,60.0,1004.0,100.0,2.26,CN,1718666832.0
564,kayangel,8.0823,134.7173,81.14,77.0,1009.0,98.0,3.18,PW,1718666651.0
565,puerto aysen,-45.4,-72.7,41.49,99.0,999.0,100.0,2.01,CL,1718666552.0
566,mbanza kongo,-6.267,14.2401,66.0,82.0,1014.0,20.0,2.98,AO,1718666835.0
567,salmon arm,50.6998,-119.3024,56.52,82.0,1009.0,91.0,3.44,CA,1718666836.0
568,kyaikto,17.3,97.0167,78.4,91.0,1007.0,100.0,2.82,MM,1718666837.0
569,ixtapa,20.7,-105.2,82.22,74.0,1005.0,100.0,6.91,MX,1718666838.0
570,haapsalu,58.9431,23.5414,58.01,87.0,1012.0,86.0,7.07,EE,1718666840.0
571,undurkhaan,47.3194,110.6556,69.89,43.0,999.0,49.0,3.47,MN,1718666841.0
572,dadonghai,,,,,,,,,
573,westport,41.1415,-73.3579,80.65,66.0,1020.0,0.0,9.22,US,1718666784.0
574,victorica,-36.2151,-65.4359,57.0,43.0,1004.0,100.0,9.78,AR,1718666844.0
575,ungsang-nodongjagu,42.3578,130.4622,64.24,54.0,1004.0,0.0,3.2,KP,1718666845.0
576,khash,28.2211,61.2158,79.38,19.0,1007.0,0.0,6.62,IR,1718666846.0
577,tanabe,33.7333,135.3667,76.21,100.0,1002.0,75.0,20.71,JP,1718666848.0
578,mahibadhoo,3.7833,72.9667,84.2,74.0,1009.0,82.0,14.09,MV,1718666849.0
579,magadan,59.5667,150.8,47.44,86.0,1018.0,100.0,5.37,RU,1718666850.0
